@gt=  0.000000  | lt=  0.000000 | input={0, 1}

@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2}
{0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3}
{0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4}
{0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5}
@gt=436133.939362  | lt=436133.939362 | input={0, 1, 2, 3, 4, 5}


{0.0036360556537, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.0035354609739, 0.0034920410861}
@gt=436136.077332  | lt=436136.077332 | input={0, 1, 2, 3, 4, 5}


{0.0036360556537, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.0035354609739, 0.0035346872147}
@gt=436136.077332  | lt=436136.077332 | input={0, 1, 2, 3, 4, 5}


{0.0036360556537, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.0035354609739, 0.0035346872147}
@gt=436137.804596  | lt=436137.804596 | input={0, 1, 2, 3, 4, 5}


{0.0036360556537, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436137.804596  | lt=436137.804596 | input={0, 1, 2, 3, 4, 5}


{0.0036360556537, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436141.817719  | lt=436141.817719 | input={0, 1, 2, 3, 4, 5}


{0.0036957390104, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436141.817719  | lt=436141.817719 | input={0, 1, 2, 3, 4, 5}


{0.0036957390104, 0.0033865752494, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436294.781891  | lt=436294.781891 | input={0, 1, 2, 3, 4, 5}

@gt=436294.781891  | lt=436294.781891 | input={0, 1, 2, 3, 4, 5}
{0.0036957390104, 0.0036066824219, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}

{0.0036957390104, 0.0036066824219, 0.0034276373851, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436296.260986  | lt=436296.260986 | input={0, 1, 2, 3, 4, 5}

@gt=436296.260986  | lt=436296.260986 | input={0, 1, 2, 3, 4, 5}
{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.003474811934, 0.003583233551, 0.0035346872147}

{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.003474811934, 0.003583233551, 0.0035346872147}
@gt=436297.937469  | lt=436297.937469 | input={0, 1, 2, 3, 4, 5}

@gt=436297.937469  | lt=436297.937469 | input={0, 1, 2, 3, 4, 5}
{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.003583233551, 0.0035346872147}

{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.003583233551, 0.0035346872147}
@gt=436300.076233  | lt=436300.076233 | input={0, 1, 2, 3, 4, 5}

@gt=436300.076233  | lt=436300.076233 | input={0, 1, 2, 3, 4, 5}
{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.003583233551, 0.0037622756101}

{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.003583233551, 0.0037622756101}
@gt=436301.804138  | lt=436301.804138 | input={0, 1, 2, 3, 4, 5}

@gt=436301.804138  | lt=436301.804138 | input={0, 1, 2, 3, 4, 5}
{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.0038132635803, 0.0037622756101}

{0.0036957390104, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.0038132635803, 0.0037622756101}
@gt=436305.818787  | lt=436305.818787 | input={0, 1, 2, 3, 4, 5}

@gt=436305.818787  | lt=436305.818787 | input={0, 1, 2, 3, 4, 5}
{0.0039314419788, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.0038132635803, 0.0037622756101}

{0.0039314419788, 0.0036066824219, 0.0036498346082, 0.0036993781283, 0.0038132635803, 0.0037622756101}
@gt=436490.778198  | lt=436490.778198 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036067075959, 0.0036498346082, 0.0036993781283, 0.0038132635803, 0.0037622756101}
@gt=436497.803589  | lt=436497.803589 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036067075959, 0.0036498346082, 0.0036993781283, 0.0038132896961, 0.0037622756101}
@gt=436545.777191  | lt=436545.777191 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036430807504, 0.0036498346082, 0.0036993781283, 0.0038132896961, 0.0037622756101}
@gt=436552.803436  | lt=436552.803436 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036430807504, 0.0036498346082, 0.0036993781283, 0.0038551263403, 0.0037622756101}
@gt=436578.776550  | lt=436578.776550 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036919850151, 0.0036498346082, 0.0036993781283, 0.0038551263403, 0.0037622756101}
@gt=436585.803345  | lt=436585.803345 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0036919850151, 0.0036498346082, 0.0036993781283, 0.0039179001796, 0.0037622756101}
@gt=436664.774933  | lt=436664.774933 | input={0, 1, 2, 3, 4, 5}

@gt=436664.774933  | lt=436664.774933 | input={0, 1, 2, 3, 4, 5}
{0.0039314419788, 0.0037850309984, 0.0036498346082, 0.0036993781283, 0.0039179001796, 0.0037622756101}

{0.0039314419788, 0.0037850309984, 0.0036498346082, 0.0036993781283, 0.0039179001796, 0.0037622756101}
@gt=436671.803131  | lt=436671.803131 | input={0, 1, 2, 3, 4, 5}

@gt=436671.803131  | lt=436671.803131 | input={0, 1, 2, 3, 4, 5}
{0.0039314419788, 0.0037850309984, 0.0036498346082, 0.0036993781283, 0.0040193553846, 0.0037622756101}

{0.0039314419788, 0.0037850309984, 0.0036498346082, 0.0036993781283, 0.0040193553846, 0.0037622756101}
@gt=436984.929474  | lt=436984.929474 | input={0, 1, 2, 3, 4, 5}


{0.0039314419788, 0.0037850309984, 0.0036498346082, 0.0036994695495, 0.0040193553846, 0.0037622756101}
@gt=436992.823212  | lt=436992.823212 | input={0, 1, 2, 3, 4, 5}


{0.0039315344582, 0.0037850309984, 0.0036498346082, 0.0036994695495, 0.0040193553846, 0.0037622756101}
@gt=437039.928864  | lt=437039.928864 | input={0, 1, 2, 3, 4, 5}


{0.0039315344582, 0.0037850309984, 0.0036498346082, 0.0037382933912, 0.0040193553846, 0.0037622756101}
@gt=437047.823578  | lt=437047.823578 | input={0, 1, 2, 3, 4, 5}


{0.0039764970966, 0.0037850309984, 0.0036498346082, 0.0037382933912, 0.0040193553846, 0.0037622756101}
@gt=437072.928467  | lt=437072.928467 | input={0, 1, 2, 3, 4, 5}


{0.0039764970966, 0.0037850309984, 0.0036498346082, 0.0037934189481, 0.0040193553846, 0.0037622756101}
@gt=437080.823792  | lt=437080.823792 | input={0, 1, 2, 3, 4, 5}


{0.0040472065441, 0.0037850309984, 0.0036498346082, 0.0037934189481, 0.0040193553846, 0.0037622756101}
@gt=437158.927460  | lt=437158.927460 | input={0, 1, 2, 3, 4, 5}

@gt=437158.927460  | lt=437158.927460 | input={0, 1, 2, 3, 4, 5}
{0.0040472065441, 0.0037850309984, 0.0036498346082, 0.003890236922, 0.0040193553846, 0.0037622756101}

{0.0040472065441, 0.0037850309984, 0.0036498346082, 0.003890236922, 0.0040193553846, 0.0037622756101}
@gt=437166.824341  | lt=437166.824341 | input={0, 1, 2, 3, 4, 5}

@gt=437166.824341  | lt=437166.824341 | input={0, 1, 2, 3, 4, 5}
{0.0041534731165, 0.0037850309984, 0.0036498346082, 0.003890236922, 0.0040193553846, 0.0037622756101}

{0.0041534731165, 0.0037850309984, 0.0036498346082, 0.003890236922, 0.0040193553846, 0.0037622756101}
@gt=437474.242767  | lt=437474.242767 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.0036499916279, 0.003890236922, 0.0040193553846, 0.0037622756101}
@gt=437478.068329  | lt=437478.068329 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.0036499916279, 0.003890236922, 0.0040193553846, 0.0037624331427}
@gt=437529.241913  | lt=437529.241913 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.0036875037252, 0.003890236922, 0.0040193553846, 0.0037624331427}
@gt=437533.067963  | lt=437533.067963 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.0036875037252, 0.003890236922, 0.0040193553846, 0.0038029203118}
@gt=437562.241425  | lt=437562.241425 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.003739299377, 0.003890236922, 0.0040193553846, 0.0038029203118}
@gt=437566.067749  | lt=437566.067749 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037850309984, 0.003739299377, 0.003890236922, 0.0040193553846, 0.0038622684107}
@gt=437648.240082  | lt=437648.240082 | input={0, 1, 2, 3, 4, 5}

@gt=437648.240082  | lt=437648.240082 | input={0, 1, 2, 3, 4, 5}
{0.0041534731165, 0.0037850309984, 0.0038340984074, 0.003890236922, 0.0040193553846, 0.0038622684107}

{0.0041534731165, 0.0037850309984, 0.0038340984074, 0.003890236922, 0.0040193553846, 0.0038622684107}
@gt=437652.067169  | lt=437652.067169 | input={0, 1, 2, 3, 4, 5}

@gt=437652.067169  | lt=437652.067169 | input={0, 1, 2, 3, 4, 5}
{0.0041534731165, 0.0037850309984, 0.0038340984074, 0.003890236922, 0.0040193553846, 0.0039616465416}

{0.0041534731165, 0.0037850309984, 0.0038340984074, 0.003890236922, 0.0040193553846, 0.0039616465416}
@gt=508666.418701  | lt=508666.418701 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037946826161, 0.0038340984074, 0.003890236922, 0.0040193553846, 0.0039616465416}
@gt=508668.143127  | lt=508668.143127 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037946826161, 0.0038436186069, 0.003890236922, 0.0040193553846, 0.0039616465416}
@gt=508670.097687  | lt=508670.097687 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037946826161, 0.0038436186069, 0.0038998232082, 0.0040193553846, 0.0039616465416}
@gt=508672.591248  | lt=508672.591248 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037946826161, 0.0038436186069, 0.0038998232082, 0.0040193553846, 0.0039711673374}
@gt=508674.605774  | lt=508674.605774 | input={0, 1, 2, 3, 4, 5}


{0.0041534731165, 0.0037946826161, 0.0038436186069, 0.0038998232082, 0.0040290080999, 0.0039711673374}
@gt=508679.286346  | lt=508679.286346 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0037946826161, 0.0038436186069, 0.0038998232082, 0.0040290080999, 0.0039711673374}
@gt=508731.417480  | lt=508731.417480 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0038609820635, 0.0038436186069, 0.0038998232082, 0.0040290080999, 0.0039711673374}
@gt=508733.142120  | lt=508733.142120 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0038609820635, 0.0039119813505, 0.0038998232082, 0.0040290080999, 0.0039711673374}
@gt=508735.096954  | lt=508735.096954 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0038609820635, 0.0039119813505, 0.0039705246436, 0.0040290080999, 0.0039711673374}
@gt=508737.590790  | lt=508737.590790 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0038609820635, 0.0039119813505, 0.0039705246436, 0.0040290080999, 0.0040448523064}
@gt=508739.605591  | lt=508739.605591 | input={0, 1, 2, 3, 4, 5}


{0.0041630606345, 0.0038609820635, 0.0039119813505, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508744.286774  | lt=508744.286774 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038609820635, 0.0039119813505, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508797.416229  | lt=508797.416229 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039119813505, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508797.416229  | lt=508797.416229 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039119813505, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508799.141083  | lt=508799.141083 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508799.141083  | lt=508799.141083 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0039705246436, 0.0041051035031, 0.0040448523064}
@gt=508801.096161  | lt=508801.096161 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041051035031, 0.0040448523064}
@gt=508801.096161  | lt=508801.096161 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041051035031, 0.0040448523064}
@gt=508803.590363  | lt=508803.590363 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041051035031, 0.0040860531315}
@gt=508803.590363  | lt=508803.590363 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041051035031, 0.0040860531315}
@gt=508805.605408  | lt=508805.605408 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508805.605408  | lt=508805.605408 | input={0, 1, 2, 3, 4, 5}


{0.0042447564338, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508810.287201  | lt=508810.287201 | input={0, 1, 2, 3, 4, 5}


{0.0043058331948, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508810.287201  | lt=508810.287201 | input={0, 1, 2, 3, 4, 5}


{0.0043058331948, 0.0038838583195, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508961.413147  | lt=508961.413147 | input={0, 1, 2, 3, 4, 5}

@gt=508961.413147  | lt=508961.413147 | input={0, 1, 2, 3, 4, 5}
{0.0043058331948, 0.0041020313747, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}

{0.0043058331948, 0.0041020313747, 0.0039399768995, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508963.138550  | lt=508963.138550 | input={0, 1, 2, 3, 4, 5}

@gt=508963.138550  | lt=508963.138550 | input={0, 1, 2, 3, 4, 5}
{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0040043227826, 0.0041522848979, 0.0040860531315}

{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0040043227826, 0.0041522848979, 0.0040860531315}
@gt=508965.094269  | lt=508965.094269 | input={0, 1, 2, 3, 4, 5}

@gt=508965.094269  | lt=508965.094269 | input={0, 1, 2, 3, 4, 5}
{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0041522848979, 0.0040860531315}

{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0041522848979, 0.0040860531315}
@gt=508967.589264  | lt=508967.589264 | input={0, 1, 2, 3, 4, 5}

@gt=508967.589264  | lt=508967.589264 | input={0, 1, 2, 3, 4, 5}
{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0041522848979, 0.0043129534105}

{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0041522848979, 0.0043129534105}
@gt=508969.604950  | lt=508969.604950 | input={0, 1, 2, 3, 4, 5}

@gt=508969.604950  | lt=508969.604950 | input={0, 1, 2, 3, 4, 5}
{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0043820334622, 0.0043129534105}

{0.0043058331948, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0043820334622, 0.0043129534105}
@gt=508974.288269  | lt=508974.288269 | input={0, 1, 2, 3, 4, 5}

@gt=508974.288269  | lt=508974.288269 | input={0, 1, 2, 3, 4, 5}
{0.00454219957, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0043820334622, 0.0043129534105}

{0.00454219957, 0.0041020313747, 0.0041605880524, 0.0042276974838, 0.0043820334622, 0.0043129534105}
@gt=509157.409454  | lt=509157.409454 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041020563653, 0.0041605880524, 0.0042276974838, 0.0043820334622, 0.0043129534105}
@gt=509165.604431  | lt=509165.604431 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041020563653, 0.0041605880524, 0.0042276974838, 0.0043820595514, 0.0043129534105}
@gt=509212.408417  | lt=509212.408417 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041373651838, 0.0041605880524, 0.0042276974838, 0.0043820595514, 0.0043129534105}
@gt=509220.604279  | lt=509220.604279 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041373651838, 0.0041605880524, 0.0042276974838, 0.0044237413338, 0.0043129534105}
@gt=509245.407806  | lt=509245.407806 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041835678047, 0.0041605880524, 0.0042276974838, 0.0044237413338, 0.0043129534105}
@gt=509253.604187  | lt=509253.604187 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0041835678047, 0.0041605880524, 0.0042276974838, 0.0044861220732, 0.0043129534105}
@gt=509331.406189  | lt=509331.406189 | input={0, 1, 2, 3, 4, 5}

@gt=509331.406189  | lt=509331.406189 | input={0, 1, 2, 3, 4, 5}
{0.00454219957, 0.0042749760894, 0.0041605880524, 0.0042276974838, 0.0044861220732, 0.0043129534105}

{0.00454219957, 0.0042749760894, 0.0041605880524, 0.0042276974838, 0.0044861220732, 0.0043129534105}
@gt=509339.603943  | lt=509339.603943 | input={0, 1, 2, 3, 4, 5}

@gt=509339.603943  | lt=509339.603943 | input={0, 1, 2, 3, 4, 5}
{0.00454219957, 0.0042749760894, 0.0041605880524, 0.0042276974838, 0.00458733895, 0.0043129534105}

{0.00454219957, 0.0042749760894, 0.0041605880524, 0.0042276974838, 0.00458733895, 0.0043129534105}
@gt=509652.086304  | lt=509652.086304 | input={0, 1, 2, 3, 4, 5}


{0.00454219957, 0.0042749760894, 0.0041605880524, 0.004227788792, 0.00458733895, 0.0043129534105}
@gt=509661.292694  | lt=509661.292694 | input={0, 1, 2, 3, 4, 5}


{0.0045422921123, 0.0042749760894, 0.0041605880524, 0.004227788792, 0.00458733895, 0.0043129534105}
@gt=509707.085663  | lt=509707.085663 | input={0, 1, 2, 3, 4, 5}


{0.0045422921123, 0.0042749760894, 0.0041605880524, 0.0042659569751, 0.00458733895, 0.0043129534105}
@gt=509716.293060  | lt=509716.293060 | input={0, 1, 2, 3, 4, 5}


{0.0045876198123, 0.0042749760894, 0.0041605880524, 0.0042659569751, 0.00458733895, 0.0043129534105}
@gt=509740.085266  | lt=509740.085266 | input={0, 1, 2, 3, 4, 5}


{0.0045876198123, 0.0042749760894, 0.0041605880524, 0.0043194182119, 0.00458733895, 0.0043129534105}
@gt=509749.293274  | lt=509749.293274 | input={0, 1, 2, 3, 4, 5}


{0.0046592559301, 0.0042749760894, 0.0041605880524, 0.0043194182119, 0.00458733895, 0.0043129534105}
@gt=509826.084290  | lt=509826.084290 | input={0, 1, 2, 3, 4, 5}

@gt=509826.084290  | lt=509826.084290 | input={0, 1, 2, 3, 4, 5}
{0.0046592559301, 0.0042749760894, 0.0041605880524, 0.0044152273348, 0.00458733895, 0.0043129534105}

{0.0046592559301, 0.0042749760894, 0.0041605880524, 0.0044152273348, 0.00458733895, 0.0043129534105}
@gt=509835.293823  | lt=509835.293823 | input={0, 1, 2, 3, 4, 5}

@gt=509835.293823  | lt=509835.293823 | input={0, 1, 2, 3, 4, 5}
{0.004766084237, 0.0042749760894, 0.0041605880524, 0.0044152273348, 0.00458733895, 0.0043129534105}

{0.004766084237, 0.0042749760894, 0.0041605880524, 0.0044152273348, 0.00458733895, 0.0043129534105}
@gt=510141.120361  | lt=510141.120361 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.0041607449217, 0.0044152273348, 0.00458733895, 0.0043129534105}
@gt=510145.581360  | lt=510145.581360 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.0041607449217, 0.0044152273348, 0.00458733895, 0.0043131108778}
@gt=510196.119507  | lt=510196.119507 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.004197384255, 0.0044152273348, 0.00458733895, 0.0043131108778}
@gt=510200.580994  | lt=510200.580994 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.004197384255, 0.0044152273348, 0.00458733895, 0.0043532193881}
@gt=510229.119019  | lt=510229.119019 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.0042469644878, 0.0044152273348, 0.00458733895, 0.0043532193881}
@gt=510233.580780  | lt=510233.580780 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042749760894, 0.0042469644878, 0.0044152273348, 0.00458733895, 0.0044116063015}
@gt=510315.117676  | lt=510315.117676 | input={0, 1, 2, 3, 4, 5}

@gt=510315.117676  | lt=510315.117676 | input={0, 1, 2, 3, 4, 5}
{0.004766084237, 0.0042749760894, 0.0043404205622, 0.0044152273348, 0.00458733895, 0.0044116063015}

{0.004766084237, 0.0042749760894, 0.0043404205622, 0.0044152273348, 0.00458733895, 0.0044116063015}
@gt=510319.580200  | lt=510319.580200 | input={0, 1, 2, 3, 4, 5}

@gt=510319.580200  | lt=510319.580200 | input={0, 1, 2, 3, 4, 5}
{0.004766084237, 0.0042749760894, 0.0043404205622, 0.0044152273348, 0.00458733895, 0.0045104017752}

{0.004766084237, 0.0042749760894, 0.0043404205622, 0.0044152273348, 0.00458733895, 0.0045104017752}
@gt=581333.049957  | lt=581333.049957 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042846275236, 0.0043404205622, 0.0044152273348, 0.00458733895, 0.0045104017752}
@gt=581335.020691  | lt=581335.020691 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042846275236, 0.0043499406113, 0.0044152273348, 0.00458733895, 0.0045104017752}
@gt=581337.254517  | lt=581337.254517 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042846275236, 0.0043499406113, 0.0044248135079, 0.00458733895, 0.0045104017752}
@gt=581340.104279  | lt=581340.104279 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042846275236, 0.0043499406113, 0.0044248135079, 0.00458733895, 0.0045199225057}
@gt=581342.406586  | lt=581342.406586 | input={0, 1, 2, 3, 4, 5}


{0.004766084237, 0.0042846275236, 0.0043499406113, 0.0044248135079, 0.0045969916385, 0.0045199225057}
@gt=581347.755829  | lt=581347.755829 | input={0, 1, 2, 3, 4, 5}


{0.004775671818, 0.0042846275236, 0.0043499406113, 0.0044248135079, 0.0045969916385, 0.0045199225057}
@gt=581398.048737  | lt=581398.048737 | input={0, 1, 2, 3, 4, 5}


{0.004775671818, 0.0043492894559, 0.0043499406113, 0.0044248135079, 0.0045969916385, 0.0045199225057}
@gt=581400.019714  | lt=581400.019714 | input={0, 1, 2, 3, 4, 5}


{0.004775671818, 0.0043492894559, 0.0044169605493, 0.0044248135079, 0.0045969916385, 0.0045199225057}
@gt=581402.253754  | lt=581402.253754 | input={0, 1, 2, 3, 4, 5}


{0.004775671818, 0.0043492894559, 0.0044169605493, 0.0044945061689, 0.0045969916385, 0.0045199225057}
@gt=581405.103821  | lt=581405.103821 | input={0, 1, 2, 3, 4, 5}


{0.004775671818, 0.0043492894559, 0.0044169605493, 0.0044945061689, 0.0045969916385, 0.0045930248828}
@gt=581407.406403  | lt=581407.406403 | input={0, 1, 2, 3, 4, 5}
